NlmUniqueID	BroadJournalHeading	
101580011	Pharmacology	
8609491	Dentistry	
9203232	Dentistry	
0330403	Biochemistry	
1307350	Biomedical Engineering	
1247734	Clinical Laboratory Techniques	
8506657	Neurology	
0372257	Nuclear Medicine	
0372257	Radiology	
7705846	Nuclear Medicine	
7705846	Radiology	
7513255	Nutritional Sciences	
8106390	Allergy and Immunology	
1301620	Microbiology	
0372260	Radiology	
1305020	Toxicology	
9505022	Nursing	
9309668	Behavioral Sciences	
9309668	Psychology	
8218602	Behavioral Sciences	
101738191	Molecular Biology	
9801902	Critical Care	
8507720	Critical Care	
0355501	Critical Care	
8912620	Critical Care	
8912620	Nursing	
8704517	Critical Care	
8704517	Nursing	
8207799	Critical Care	
8207799	Nursing	
100888170	Critical Care	
7802334	Critical Care	
7802334	Nursing	
9886098	Acquired Immunodeficiency Syndrome	
101165286	Cardiology	
9004784	Chemistry Techniques, Analytical	
8903774	Biochemistry	
8903774	Molecular Biology	
8208626	Biomedical Engineering	
8208627	Biomedical Engineering	
8505177	Biotechnology	
8914816	Clinical Laboratory Techniques	
101136418	Radiology	
8914817	Diagnostic Imaging	
9007261	Biotechnology	
9007261	Molecular Biology	
8914818	Nutritional Sciences	
8914819	Allergy and Immunology	
8712374	Medical Informatics	
8914274	Microbiology	
8710803	Biology	
8710803	Neurology	
8914610	Neoplasms	
8916049	Hematology	
8916049	Neoplasms	
9009999	Dentistry	
8511159	Drug Therapy	
8914275	Toxicology	
9109511	Anesthesiology	
9109511	Nursing	
9424324	Medicine	
101654608	General Surgery	
9891832	Biology	
9891832	Chemistry	
0006252	Biology	
101312976	Ethics	
9512524	Psychology	
9512524	Social Sciences	
100883416	Behavioral Sciences	
100883416	Social Sciences	
7707467	Anthropology	
7707467	Psychiatry	
7707467	Social Sciences	
100956435	Psychology	
100956435	Social Sciences	
1270323	Cardiology	
7901092	Nursing	
101473576	Geriatrics	
7801711	Substance-Related Disorders	
101096440	Allergy and Immunology	
101096440	Pulmonary Medicine	
101139936	Allergy and Immunology	
101208441	Neurology	
0421035	Anthropology	
0421035	History of Medicine	
100897685	Vascular Diseases	
9107782	Biology	
101094211	Antineoplastic Agents	
101094211	Neoplasms	
100888969	Cardiology	
101261935	Cardiology	
101273158	Pharmacology	
7908990	Communicable Diseases	
101265750	Medical Informatics	
101265750	Pharmacology	
0347207	Nutritional Sciences	
7513831	Psychopharmacology	
101093791	Endocrinology	
101253260	Endocrinology	
101121763	Allergy and Immunology	
101468123	Substance-Related Disorders	
101208455	Drug Therapy	
101208455	Pharmacology	
101157212	Pharmacology	
100960533	Chemistry	
100960533	Metabolism	
101735701	Substance-Related Disorders	
101270895	Drug Therapy	
101270895	Pharmacology	
100960531	Drug Therapy	
101123341	Cardiology	
101123341	Drug Therapy	
101123341	Hematology	
101123341	Vascular Diseases	
101151150	Drug Therapy	
101151150	Neurology	
101121150	Allergy and Immunology	
101121150	Drug Therapy	
101121150	Endocrinology	
101121150	Metabolism	
101128002	Anti-Infective Agents	
101128002	Communicable Diseases	
101160019	Allergy and Immunology	
101160019	Drug Therapy	
101629387	Environmental Health	
8104312	Ophthalmology	
100888896	Gastroenterology	
101125446	Genetics, Medical	
101125446	Therapeutics	
8004904	Genetics	
101196487	Cardiology	
101262565	Hematology	
101262565	Neoplasms	
101151358	Hematology	
101156990	Acquired Immunodeficiency Syndrome	
101235661	Acquired Immunodeficiency Syndrome	
100888982	Vascular Diseases	
101239891	Vascular Diseases	
100939156	Gastroenterology	
100939156	Microbiology	
100931761	Molecular Biology	
9440157	Chemistry	
101123597	Antineoplastic Agents	
101123597	Chemistry	
101157213	Chemistry, Clinical	
101157213	Pharmacology	
1260300	Pharmacology	
101762461	Diagnostic Imaging	
101272516	Diagnostic Imaging	
0351014	Medicine	
101729993	Medicine	
7808448	Microbiology	
0430261	Biochemistry	
0430261	Biology	
0430261	Medicine	
101093076	Molecular Biology	
101467997	Pharmacology	
100931790	Neurology	
101157239	Neurology	
101157239	Pharmacology	
101208439	Neurology	
101208439	Vascular Diseases	
101587480	Nutritional Sciences	
101578283	Metabolism	
9502503	Neoplasms	
100888967	Neoplasms	
100936359	Allergy and Immunology	
8813436	Anesthesiology	
9100492	Biotechnology	
8608087	Cardiology	
8913428	Cell Biology	
9811312	Biochemistry	
9804399	Metabolism	
9804399	Nutritional Sciences	
9438826	Dentistry	
9504454	Critical Care	
9106559	Dentistry	
100887519	Drug Therapy	
100887519	Pharmacology	
101308636	Endocrinology	
101308636	Metabolism	
8506887	Gastroenterology	
9314670	General Surgery	
9111375	Genetics	
9430802	Hematology	
101264945	Acquired Immunodeficiency Syndrome	
8900118	Allergy and Immunology	
8809878	Communicable Diseases	
101635599	Zoology	
100965718	Drug Therapy	
9010000	Biochemistry	
9815056	Microbiology	
100891485	Molecular Biology	
100891485	Therapeutics	
9303753	Nephrology	
9303753	Vascular Diseases	
9111376	Biology	
9111376	Neurology	
9319162	Neurology	
8809879	Neurology	
8809879	Neurosurgery	
9007264	Gynecology	
9007264	Obstetrics	
9007265	Neoplasms	
9011108	Ophthalmology	
9717388	Transplantation	
9417024	Otolaryngology	
9000850	Pediatrics	
9438825	Dentistry	
100966133	Pharmacology	
100883395	Botany	
8809880	Psychiatry	
101649136	Psychology	
9503765	Pulmonary Medicine	
9000037	Radiology	
9000851	Rheumatology	
9107784	Biochemistry	
9107784	Molecular Biology	
101297402	Palliative Care	
101297402	Therapeutics	
9200621	Urology	
101560941	Virology	
101176492	Metabolism	
101176492	Orthopedics	
100970666	Neurology	
100970666	Psychophysiology	
101240290	Pediatrics	
100960530	Biotechnology	
100960530	Pharmacology	
9602487	Pharmacology	
101560815	Education	
101560815	Pharmacy	
9878284	Geriatrics	
9878284	Nursing	
7606119	Gynecology	
7606119	Nursing	
7606119	Obstetrics	
16440080R	Orthopedics	
7606120	Nursing	
7606120	Pediatrics	
7702986	Neoplasms	
7701802	Cardiology	
0353507	Biochemistry	
0147371	Dermatology	
7607123	Radiology	
1272515	Pediatrics	
101134613	Health Services	
101134613	Pediatrics	
0372617	General Surgery	
100960529	Biochemistry	
101773894	Science	
101157830	Computational Biology	
101287856	Cell Biology	
101559235	Biochemistry	
101559235	Chemistry Techniques, Analytical	
100899351	Cell Biology	
101287858	Genetics	
9101651	Allergy and Immunology	
101257113	Microbiology	
8908160	Molecular Biology	
101560384	Biology	
101560384	Genetics	
101560384	Laboratory Animal Science	
9706581	Neurology	
101287865	Biochemistry	
101287865	Chemistry Techniques, Analytical	
9717249	Pharmacology	
101685882	Botany	
101685882	Genetics	
101287868	Biochemistry	
101470226	Cell Biology	
9816330	Toxicology	
0142101	Psychiatry	
100888960	Psychiatry	
101468718	Nuclear Medicine	
101468718	Pharmacology	
101468718	Radiotherapy	
9918227368306676	Pharmacology	
9438797	Neurology	
100888970	Rheumatology	
101261938	Rheumatology	
0372620	Reproductive Medicine	
0372620	Science	
101134380	Sports Medicine	
101272517	Cell Biology	
101272517	Therapeutics	
8600673	Hematology	
7802123	General Surgery	
8601485	Endocrinology	
8601485	Metabolism	
0372621	Pharmacology	
101535383	Behavioral Sciences	
101535383	Neurology	
2984740R	Biochemistry	
2984740R	Cell Biology	
0435531	Pathology	
0163114	Embryology	
0334341	Endocrinology	
7904214	Ophthalmology	
7901811	Hematology	
101119673	Chemistry	
8510329	Microbiology	
9212591	Biochemistry	
9212591	Cell Biology	
0110513	Allergy and Immunology	
0110513	Microbiology	
7500587	Endocrinology	
7500587	Molecular Biology	
0244762	Pathology	
1276745	Radiology	
100900946	Neoplasms	
100900943	Urology	
101157208	Pharmacology	
101157208	Vascular Diseases	
101266892	Dermatology	
101266892	Ophthalmology	
101266892	Toxicology	
0006440	Dermatology	
9804397	Behavioral Sciences	
9804397	Psychology	
101528721	Behavioral Sciences	
101528721	Psychology	
0235440	Anatomy	
0235440	Reproductive Medicine	
0207227	Cell Biology	
0367735	Genetics	
101142708	Genetics	
0367734	Anatomy	
0367734	Genetics	
9005353	Allergy and Immunology	
9612306	Allergy and Immunology	
9612306	Biochemistry	
8912908	Allergy and Immunology	
9713367	Allergy and Immunology	
9713367	Molecular Biology	
9713367	Therapeutics	
9509183	Allergy and Immunology	
9509183	Molecular Biology	
2984741R	Cell Biology	
8102328	Cell Biology	
101235694	Cell Biology	
101235690	Cell Biology	
8914279	Cell Biology	
9010345	Cell Biology	
9010345	Pathology	
101523844	Cell Biology	
8807027	Biotechnology	
8807027	Genetics	
100895309	Cell Biology	
100895309	Therapeutics	
7805372	Medicine	
7907630	Medicine	
7907630	Tropical Medicine	
101176026	Chemistry	
0066040	Medicine	
101576205	Medicine	
0434570	History of Medicine	
0373174	Pharmacy	
0071461	Medicine	
101125969	Drug Therapy	
101125969	Pharmacology	
100909932	Health Services Research	
9807026	Health Services Research	
101517697	Computational Biology	
2984743R	Dentistry	
1264223	Dentistry	
8506890	Health Services	
8506890	Psychology	
8901610	Nursing	
0370077	Medicine	
0110777	Nursing	
9705200	Geriatrics	
9705200	Neurology	
9705200	Psychiatry	
9010348	Neurology	
101128698	Psychiatry	
0226703	Public Health	
0226703	Statistics as Topic	
7508531	Dentistry	
7604963	Dentistry	
16520190R	Dentistry	
60110120R	Dentistry	
7806536	Anesthesiology	
7806536	Dentistry	
9875607	Dentistry	
9432924	Dentistry	
16520250R	Dentistry	
9212282	Dentistry	
0370660	Dentistry	
0217440	Dentistry	
0413403	Dentistry	
16520280R	Dentistry	
8604122	Dentistry	
16520290R	Dentistry	
0342643	Dentistry	
7900430	Dentistry	
0372754	Dentistry	
0135416	Dentistry	
16520340R	Dentistry	
8803742	Dentistry	
0367545	Dentistry	
9883653	Dentistry	
9114597	Dentistry	
9114597	General Surgery	
0411252	Dentistry	
7513696	Dentistry	
8909577	Dentistry	
0226633	Dentistry	
16520480R	Clinical Laboratory Techniques	
16520480R	Dentistry	
16520470R	Dentistry	
7513257	Dentistry	
0253341	Dentistry	
8508040	Dentistry	
8309299	Dentistry	
101205669	Dentistry	
9875602	Dentistry	
9883851	Dentistry	
7613841	Dentistry	
7803067	Dentistry	
16530060R	Dentistry	
0265037	Dentistry	
0354411	Dentistry	
0373177	Dentistry	
0373177	Photography	
0373177	Radiology	
0376544	Dentistry	
0242232	Dentistry	
2984744R	Dentistry	
0376545	Dentistry	
9005357	Dentistry	
101091305	Dentistry	
101091305	Traumatology	
7805969	Dentistry	
9214345	Dentistry	
16520210R	Dentistry	
101532240	Dentistry	
101532240	Orthodontics	
9816286	Dentistry	
9012823	Dentistry	
8510873	Dentistry	
8302067	Dentistry	
9102062	Dentistry	
7903695	Dentistry	
7609576	Dentistry	
7609576	Radiology	
9875603	Dentistry	
0147414	Dentistry	
9708816	Psychiatry	
9308791	Psychiatry	
7802820	Dermatology	
7802820	Occupational Medicine	
101207335	Dermatology	
8300886	Dermatology	
0243670	Dermatology	
0243670	Sexually Transmitted Diseases	
0232053	Dermatology	
9011113	Dermatology	
9011113	Nursing	
9610776	Dermatology	
9504371	Dermatology	
9504371	General Surgery	
9700070	Dermatology	
0232054	Dermatology	
0232054	Sexually Transmitted Diseases	
0211607	Dermatology	
9918384885206676	Dermatology	
9203244	Dermatology	
16530440R	Dentistry	
16530480R	Dentistry	
0372762	Biology	
0372762	Embryology	
100940058	Allergy and Immunology	
100940058	Technology	
8611888	Biology	
8611888	Embryology	
0427140	Allergy and Immunology	
0427140	Technology	
101120028	Cell Biology	
101120028	Embryology	
101541838	Neurology	
101541838	Psychophysiology	
7708205	Allergy and Immunology	
101319448	Psychiatry	
9201927	Anatomy	
9613264	Biology	
9613264	Embryology	
7909963	Genetics	
7909963	Molecular Biology	
0356504	Biology	
0356504	Embryology	
9209294	Health Services	
9209294	Public Health	
9200624	Allergy and Immunology	
0006761	Neurology	
0006761	Pediatrics	
0006762	Neurology	
0006762	Pediatrics	
101300215	Biology	
101300215	Neurology	
8702038	Neurology	
8702038	Psychology	
101304394	Neurology	
101304394	Pediatrics	
101304394	Physical and Rehabilitation Medicine	
7809375	Neurology	
8010321	Ophthalmology	
101636421	Pediatrics	
8003947	Drug Therapy	
8003947	Perinatology	
8003947	Pharmacology	
0164074	Pediatrics	
0164074	Psychophysiology	
0260564	Pediatrics	
0260564	Psychology	
8910645	Psychiatry	
8910645	Psychology	
9814574	Psychology	
9113706	Anatomy	
9113706	Embryology	
7706742	Environmental Health	
7706742	Toxicology	
101120122	Ethics	
8701744	Biology	
8701744	Embryology	
9426110	Medicine	
101234011	Endocrinology	
101234011	Vascular Diseases	
8500858	Endocrinology	
2984746R	Endocrinology	
7604157	Endocrinology	
7604157	Metabolism	
0372763	Endocrinology	
7805975	Endocrinology	
7701401	Endocrinology	
7701401	Nursing	
7504241	Endocrinology	
9607599	Endocrinology	
9607599	Metabolism	
100883450	Endocrinology	
100883450	Metabolism	
8601109	Endocrinology	
8601109	Metabolism	
101462250	Endocrinology	
101462250	Metabolism	
8813443	Metabolism	
8813443	Nutritional Sciences	
100883645	Endocrinology	
100883645	Metabolism	
8502339	Endocrinology	
8508335	Endocrinology	
8609985	Endocrinology	
9883682	Endocrinology	
100889084	Endocrinology	
100889084	Therapeutics	
0006777	Endocrinology	
8705862	Allergy and Immunology	
8506895	Cell Biology	
8506895	Pathology	
8005367	Gynecology	
8005367	Obstetrics	
8103005	Embryology	
8103005	Pathology	
7908105	Nuclear Medicine	
7908105	Radiology	
8007815	Diagnostic Imaging	
8400594	Diagnostic Imaging	
8400594	Radiology	
8308082	Allergy and Immunology	
101568499	Diagnostic Imaging	
101568499	Radiology	
101241152	Diagnostic Imaging	
101241152	Radiology	
8305899	Communicable Diseases	
8305899	Microbiology	
9204924	Molecular Biology	
9204924	Pathology	
101251558	Pathology	
101654734	Medicine	
9875957	Dentistry	
101238198	Neurology	
9807632	Dentistry	
7801718	Dentistry	
8904338	Pharmacology	
8904338	Pharmacy	
0401650	Cell Biology	
0401650	Embryology	
8701186	Gastroenterology	
7902782	Gastroenterology	
9101419	Diagnostic Imaging	
9101419	Gastroenterology	
9101419	General Surgery	
100958385	Gastroenterology	
8501808	Gastroenterology	
8501808	General Surgery	
0150472	Gastroenterology	
9605355	Ophthalmology	
8405849	Diagnostic Imaging	
8211489	Critical Care	
8211489	Nursing	
0411256	Health Services	
0411256	Hospitals	
8607500	Neoplasms	
8607500	Nursing	
9504684	Nursing	
8807037	Biology	
8807037	Veterinary Medicine	
0231342	Pulmonary Medicine	
0372764	Gastroenterology	
8809160	Gastroenterology	
9802539	Medicine	
100961635	Health Services	
8604127	Biochemistry	
101483332	Medicine	
0370657	Medicine	
0370666	Neurology	
0370666	Psychiatry	
101306633	Health Services	
101306633	Physical and Rehabilitation Medicine	
101306633	Public Health	
9207179	Physical and Rehabilitation Medicine	
101255937	Physical and Rehabilitation Medicine	
101155781	Disaster Medicine	
101155781	Emergency Medicine	
101155781	Nursing	
101155781	Traumatology	
101297401	Disaster Medicine	
101297401	Public Health	
7702072	Disaster Medicine	
8211490	Hospitals	
101250006	Medicine	
7507090	Biophysics	
9216477	Medicine	
0366533	Nursing	
101282742	Military Medicine	
101282742	Sports Medicine	
0007110	Dentistry	
8302432	Biotechnology	
8302432	Molecular Biology	
9004522	Cell Biology	
9004522	Molecular Biology	
101139138	Biochemistry	
101139138	Molecular Biology	
9423827	Genetics	
9423827	Molecular Biology	
9107800	Biochemistry	
9107800	Molecular Biology	
0370667	Ophthalmology	
9301140	Science	
7505465	Science	
7505458	Biochemistry	
101126895	Biochemistry	
101126895	Biophysics	
7505459	Biology	
7505460	Biophysics	
8505191	Endocrinology	
8505191	Veterinary Medicine	
8505191	Zoology	
100961499	Veterinary Medicine	
100961499	Zoology	
9508122	Psychiatry	
7513587	Substance-Related Disorders	
9015440	Substance-Related Disorders	
7801723	Toxicology	
9417471	Drug Therapy	
9417471	Pharmacology	
101540061	Pharmacology	
8712388	Pharmacology	
101475745	Drug Therapy	
101475745	Pharmacology	
9200627	Pharmacology	
7802620	Pharmacology	
7802620	Pharmacy	
8204468	Drug Therapy	
8204468	Pharmacology	
101493809	Drug Therapy	
101493809	Pharmacology	
9604391	Drug Therapy	
9604391	Pharmacology	
101235076	Drug Therapy	
101235076	Pharmacology	
0212457	Pharmacology	
0212457	Pharmacy	
9918418288306676	Metabolism	
9918418288306676	Pharmacology	
9421550	Pharmacology	
101313587	Metabolism	
101313587	Pharmacology	
101653409	Pharmacology	
101164773	Metabolism	
101164773	Pharmacology	
0322067	Pharmacology	
8904736	Pharmacology	
8809164	Pharmacology	
8307198	Nutritional Sciences	
8307198	Toxicology	
101602406	Drug Therapy	
101602406	Pharmacology	
9815369	Anti-Infective Agents	
9815369	Antineoplastic Agents	
9002928	Drug Therapy	
9002928	Toxicology	
101483449	Chemistry Techniques, Analytical	
101483449	Pharmacology	
7908371	Drug Therapy	
0112037	Drug Therapy	
0112037	Pharmacology	
7600076	Drug Therapy	
7600076	Pharmacology	
9102074	Drug Therapy	
9102074	Geriatrics	
7802135	Drug Therapy	
100883647	Drug Therapy	
100883647	Pharmacology	
101160518	Drug Therapy	
0060760	Medicine	
101475967	Medicine	
101475967	Public Health	
0433572	Medicine	
0433572	Reproductive Medicine	
0323406	Nursing	
0420573	Medicine	
0006723	Medicine	
0322442	Nursing	
0421425	Dentistry	
7706565	Veterinary Medicine	
0033620	Veterinary Medicine	
0247674	Forensic Sciences	
0247674	Jurisprudence	
0266603	Neurology	
0266603	Neurosurgery	
0372760	Gastroenterology	
0372760	Metabolism	
9109513	Dentistry	
9109513	General Surgery	
0434571	Dentistry	
2984745R	Dentistry	
19730430R	Nursing	
9877769	Jurisprudence	
101510062	Medicine	
0373207	Medicine	
100955578	Nursing	
8610855	History of Medicine	
9511375	Neurology	
8610856	Gastroenterology	
8005585	Audiology	
7701817	Otolaryngology	
7708381	Embryology	
7708381	Pediatrics	
7708381	Perinatology	
101320027	Psychiatry	
9508879	Obstetrics	
100940263	Obstetrics	
9610931	History of Medicine	
9610931	Science	
101302040	Public Health	
0372766	Medicine	
0372766	Tropical Medicine	
101536416	Psychiatry	
9608387	Medicine	
101090048	Behavioral Sciences	
101090048	Nutritional Sciences	
9315161	Nutritional Sciences	
