NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_oa	embargo	sherpa_oa_green	additional_oa_fee	sherpa_oa_hybrid	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_id	sherpa_uri	ISSN_old_x	DOAJ_pissn	ISSN_old_y	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip	not_oa_not_hybrid
9211547	American journal of critical care : an official publication, American Association of Critical-Care Nurses	Am J Crit Care	United States	Aliso Viejo Ca	American Association Of Critical-Care Nurses (AACN)	1992		Six no. a year	1937-710X	1062-3264	1062-3264	eng	N	1992.0	Y	Y	IM	https://aacnjournals.org/ajcconline	Y	1937-710X	yes					American Journal of Critical Care	1937-710X	1062-3264	https://aacnjournals.org/ajcconline	663.0	us	society_publisher	http://www.aacn.org/	American Association of Critical Care Nurses	10922.0	https://v2.sherpa.ac.uk/id/publisher_policy/663																										yes
8806701	American journal of dentistry	Am J Dent	United States	[San Antonio, TX	Mosher & Linder, Inc.	1988		Six no. a year		0894-8275	0894-8275	eng	N	1988.0	Y	N	D		Y	0894-8275																																										yes
101291100	American journal of disaster medicine	Am J Disaster Med	United States	Weston, MA	Prime National Pub. Corp.	2006		Bimonthly		1932-149X	1932-149X	eng	N	2006.0	Y	N	IM		Y	1932-149X																																										yes
9613960	The American journal of managed care	Am J Manag Care	United States	Plainsboro, NJ	Intellisphere, LLC	1995		Monthly	1936-2692	1088-0224	1088-0224	eng	N	1997.0	Y	Y	H	http://www.ajmc.com/	Y	1936-2692	yes					American Journal of Managed Care	1936-2692	1088-0224	https://www.ajmc.com/	531.0	us	commercial_publisher	http://www.ajmc.com/	Managed Care & Healthcare Communications	14665.0	https://v2.sherpa.ac.uk/id/publisher_policy/531																										yes
101746609	American journal of obstetrics & gynecology MFM	Am J Obstet Gynecol MFM	United States	[New York, NY]	Elsevier Inc.	2019			2589-9333		2589-9333	eng	N	2019.0	Y	Y	IM	https://www.sciencedirect.com/journal/american-journal-of-obstetrics-and-gynecology-mfm	Y	2589-9333																																										yes
0372650	American journal of pharmaceutical education	Am J Pharm Educ	United States	Arlington, VA	American Association of Colleges of Pharmacy	1937		Monthly,	1553-6467	0002-9459	0002-9459	eng	N	2006.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/383/	Y	1553-6467																																										yes
0400654	American journal of physical anthropology	Am J Phys Anthropol	United States	Hoboken, NJ	Wiley-Blackwell	1918		Monthly	1096-8644	0002-9483	0002-9483	eng	N	1965.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-8644	Y	1096-8644																																										yes
101490775	American journal of rhinology & allergy	Am J Rhinol Allergy	United States	Thousand Oaks, CA	SAGE Publications	2009		Bimonthly	1945-8932	1945-8924	1945-8932	eng	Y	2009.0	Y	Y	IM	https://journals.sagepub.com/home/ajr	Y	1945-8932																																										yes
101233985	American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting	Am Soc Clin Oncol Educ Book	United States	Alexandria, Va.	American Society of Clinical Oncology	19uu		Annual	1548-8756	1548-8748	1548-8748	eng	N	2012.0	Y	Y	IM	http://meetinglibrary.asco.org/edbook	Y	1548-8756																																										yes
0370522	The American surgeon	Am Surg	United States	[Thousand Oaks, CA]	SAGE Publications in association with Southeastern Surgical Congress	1951		Monthly	1555-9823	0003-1348	0003-1348	eng	N	1965.0	Y	Y	IM	https://journals.sagepub.com/loi/ASU	Y	1555-9823																																										yes
101649265	AMA journal of ethics	AMA J Ethics	United States	Chicago, IL	American Medical Association	2015		Monthly	2376-6980			eng	Y	2015.0	Y	Y	IM	http://journalofethics.ama-assn.org/	Y	2376-6980	yes					AMA Journal of Ethics	2376-6980		https://journalofethics.ama-assn.org/home	8.0	us	society_publisher	http://jama.jamanetwork.com/journal.aspx	American Medical Association	36998.0	https://v2.sherpa.ac.uk/id/publisher_policy/3639																										yes
101209213	AMIA ... Annual Symposium proceedings. AMIA Symposium	AMIA Annu Symp Proc	United States	Bethesda, MD	American Medical Informatics Association	2003		Annual	1942-597X		1559-4076	eng	Y	2003.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/362/	Y	1942-597X																																										yes
0067662	Anais brasileiros de dermatologia	An Bras Dermatol	Spain	Barcelona, Spain	Elsevier España, S.L.	1961		Bimonthly	1806-4841	0365-0596	0365-0596	eng	N	1966.0	Y	Y	IM	https://www.sciencedirect.com/journal/anais-brasileiros-de-dermatologia	Y	1806-4841																																										yes
9710381	Anales del sistema sanitario de Navarra	An Sist Sanit Navar	Spain	Pamplona	Gobierno de Navarra, Departamento de Salud	1997		Three no. a year		1137-6627	1137-6627	spa	N	2003.0	Y	Y	IM	https://recyt.fecyt.es/index.php/ASSN/issue/archive	Y	1137-6627																																										yes
101778868	Andes pediatrica : revista Chilena de pediatría	Andes Pediatr	Chile	Santiago	Sociedad Chilena De Pediatria	2021		Bimonthly	2452-6053	2452-6045	2452-6045	spa	Y	2021.0	Y	Y	IM	https://scielo.conicyt.cl/scielo.php?script=sci_serial&pid=2452-6053&lng=en&nrm=iso	Y	2452-6053																																										yes
0043533	Anesthesia progress	Anesth Prog	United States	Lawrence, KS	Anesthesia Progress	1966		Quarterly	1878-7177	0003-3006	0003-3006	eng	N	1966.0	Y	Y	D	http://www.anesthesiaprogress.org/	Y	1878-7177																																										yes
9604504	Angiologii︠a︡ i sosudistai︠a︡ khirurgii︠a︡ = Angiology and vascular surgery	Angiol Sosud Khir	Russia (Federation)	[Moskva]	Izd-vo Info-Media	1995		Quarterly		1027-6661	1027-6661	eng	N	2003.0	Y	N	IM		Y	1027-6661																																										yes
0370550	The Angle orthodontist	Angle Orthod	United States	Appleton, Wis. [etc.]	Edward H. Angle Society of Orthodontia.	1931		Six no. a year	1945-7103	0003-3219	0003-3219	eng	N	1965.0	Y	Y	IM	http://www.angle.org/loi/angl	Y	1945-7103																																										yes
7503289	Annals of the Academy of Medicine, Singapore	Ann Acad Med Singap	Singapore	Singapore	Academy Of Medicine, Singapore	1972		Monthly,		0304-4602	0304-4602	eng	N	1979.0	Y	Y	IM	http://www.annals.edu.sg/past.html	Y	0304-4602																																										yes
0410247	Annals of clinical and laboratory science	Ann Clin Lab Sci	United States	Philadelphia	Institute for Clinical Science.	1973		Monthly,	1550-8080	0091-7370	0091-7370	eng	N	1973.0	Y	Y	IM	http://www.annclinlabsci.org/contents-by-date.0.shtml	Y	1550-8080																																										yes
8911021	Annals of clinical psychiatry : official journal of the American Academy of Clinical Psychiatrists	Ann Clin Psychiatry	United States	Parsippany, NJ	Frontline Medical Communications	1989		Quarterly	1547-3325	1040-1237	1040-1237	eng	N	1993.0	Y	Y	IM	http://www.aacp.com/issues	Y	1547-3325																																										yes
101167762	Annals of family medicine	Ann Fam Med	United States	Leawood, KS	Annals of Family Medicine, Inc.	2003		Bimonthly	1544-1717	1544-1709	1544-1709	eng	N	2003.0	Y	Y	IM	http://www.annfammed.org/	Y	1544-1717	yes					Annals of Family Medicine	1544-1717	1544-1709	https://www.annfammed.org/	412.0	us	independent_journal	http://www.annfammed.org/	Annals of Family Medicine	13522.0	https://v2.sherpa.ac.uk/id/publisher_policy/412																										yes
9002865	Annali di igiene : medicina preventiva e di comunità	Ann Ig	Italy	Roma	Societa Editrice Universo	1989		Bimonthly		1120-9135	1120-9135	ita	N	1989.0	Y	Y	IM	http://www.seu-roma.it/riviste/annali_igiene/apps/show.php?page=profile_of_the_journal	Y	1120-9135																																										yes
0372351	Annals of internal medicine	Ann Intern Med	United States	Philadelphia, PA	American College of Physicians--American Society of Internal Medicine	1927		Monthly,	1539-3704	0003-4819	0003-4819	eng	N	1965.0	Y	Y	IM	http://www.annals.org/	Y	1539-3704	yes					Annals of Internal Medicine	1539-3704	0003-4819	https://www.acpjournals.org/journal/aim	461.0	us	society_publisher	http://www.acponline.org/	American College of Physicians	10308.0	https://v2.sherpa.ac.uk/id/publisher_policy/461																										yes
0372343	Annali italiani di chirurgia	Ann Ital Chir	Italy	Bologna	Casa Editrice Licinio Cappelli	1922		Six no. a year	2239-253X	0003-469X	0003-469X	ita	N	1965.0	Y	Y	IM	http://www.annaliitalianidichirurgia.it/index.php?lang=en	Y	2239-253X																																										yes
101571172	Annals of laboratory medicine	Ann Lab Med	Korea (South)	Seoul	Korean Society for Laboratory Medicine	2012		Bimonthly	2234-3814	2234-3806	2234-3806	eng	Y	2012.0	Y	Y	IM	http://synapse.koreamed.org/search.php?where=jvolume&id=39&code=0039KJLM	Y	2234-3814																																										yes
101593588	Annals of parasitology	Ann Parasitol	Poland	Warszawa	Polish Parasitological Society	2012		Quarterly		2299-0631	2299-0631	eng	Y	2012.0	Y	N	IM		Y	2299-0631																																										yes
101536246	Annual review of marine science	Ann Rev Mar Sci	United States	Palo Alto, Calif.	Annual Reviews	2009		Annual	1941-0611	1941-1405	1941-0611	eng	N	2009.0	Y	Y	IM	http://www.annualreviews.org/loi/marine	Y	1941-0611	yes					Annual Review of Marine Science	1941-0611	1941-1405	https://www.annualreviews.org/loi/marine	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11681.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
9802544	Annals of transplantation	Ann Transplant	United States	Smithtown, New York	International Scientific Literature, Inc.	1996		Quarterly	2329-0358	1425-9524	1425-9524	eng	N	1996.0	Y	Y	IM	http://www.annalsoftransplantation.com/index.php	Y	2329-0358																																										yes
101763872	Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference	Annu Int Conf IEEE Eng Med Biol Soc	United States	[Piscataway, NJ]	[IEEE]	2007		Annual	2694-0604	2375-7477	2375-7477	eng	Y	2007.0	Y	Y	IM	http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000269	Y	2694-0604																																										yes
101508602	Annual review of analytical chemistry (Palo Alto, Calif.)	Annu Rev Anal Chem (Palo Alto Calif)	United States	Palo Alto, Calif.	Annual Reviews	2008		Annual	1936-1335	1936-1327	1936-1327	eng	N	2008.0	Y	Y	IM	http://www.annualreviews.org/loi/anchem	Y	1936-1335	yes					Annual Review of Analytical Chemistry	1936-1335	1936-1327	https://www.annualreviews.org/loi/anchem	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11604.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
101614024	Annual review of animal biosciences	Annu Rev Anim Biosci	United States	Palo Alto, California	Annual Reviews	2013		Annual	2165-8110	2165-8102	2165-8102	eng	N	2014.0	Y	Y	IM	http://www.annualreviews.org/loi/animal	Y	2165-8110	yes					Annual Review of Animal Biosciences	2165-8110	2165-8102	http://www.annualreviews.org/journal/animal	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	27642.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
2985150R	Annual review of biochemistry	Annu Rev Biochem	United States	Palo Alto, CA	Annual Reviews	1932		Annual	1545-4509	0066-4154	0066-4154	eng	N	1966.0	Y	Y	IM	http://www.annualreviews.org/loi/biochem	Y	1545-4509	yes					Annual Review of Biochemistry	1545-4509	0066-4154	https://www.annualreviews.org/loi/biochem	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11606.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
101714020	Annual review of biomedical data science	Annu Rev Biomed Data Sci	United States	Palo Alto, CA	Annual Reviews	2018		Annual	2574-3414		2574-3414	eng	N	2021.0	Y	Y	IM	https://www.annualreviews.org/journal/biodatasci	Y	2574-3414																																										yes
101469708	Annual review of biophysics	Annu Rev Biophys	United States	Palo Alto, CA	Annual Reviews	2008		Annual	1936-1238	1936-122X	1936-122X	eng	Y	2007.0	Y	Y	IM	http://www.annualreviews.org/loi/biophys	Y	1936-1238	yes					Annual Review of Biophysics		1936-122X	https://www.annualreviews.org/loi/biophys	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11608.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
9600627	Annual review of cell and developmental biology	Annu Rev Cell Dev Biol	United States	Palo Alto Ca	Annual Reviews	1995		Annual	1530-8995	1081-0706	1081-0706	eng	Y	1995.0	Y	Y	IM	http://cellbio.annualreviews.org/	Y	1530-8995	yes					Annual Review of Cell and Developmental Biology	1530-8995	1081-0706	https://www.annualreviews.org/loi/cellbio	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11665.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
101574034	Annual review of chemical and biomolecular engineering	Annu Rev Chem Biomol Eng	United States	Palo Alto, Calif.	Annual Reviews	2010		Annual	1947-5446	1947-5438	1947-5438	eng	N	2010.0	Y	Y	IM	http://www.annualreviews.org/journal/chembioeng	Y	1947-5446	yes					Annual Review of Chemical and Biomolecular Engineering	1947-5446	1947-5438	https://www.annualreviews.org/loi/chembioeng	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11666.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
101235325	Annual review of clinical psychology	Annu Rev Clin Psychol	United States	Palo Alto, Calif.	Annual Reviews	2005		Annual	1548-5951	1548-5943	1548-5943	eng	N	2005.0	Y	Y	IM	http://arjournals.annualreviews.org/loi/clinpsy	Y	1548-5951	yes					Annual Review of Clinical Psychology	1548-5951	1548-5943	https://www.annualreviews.org/loi/clinpsy	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11667.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
0372367	Annual review of entomology	Annu Rev Entomol	United States	Palo Alto, Calif.	Annual Reviews, inc. [etc.]	1956		Annual	1545-4487	0066-4170	0066-4170	eng	N	1966.0	Y	Y	IM	http://www.annualreviews.org/loi/ento	Y	1545-4487	yes					Annual Review of Entomology	1545-4487	0066-4170	https://www.annualreviews.org/loi/ento	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11672.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
101561951	Annual review of food science and technology	Annu Rev Food Sci Technol	United States	Palo Alto, CA	Annual Reviews	2010		Annual	1941-1421	1941-1413	1941-1421	eng	N	2010.0	Y	Y	IM	http://www.annualreviews.org/journal/food	Y	1941-1421	yes					Annual Review of Food Science and Technology	1941-1421	1941-1413	https://www.annualreviews.org/loi/food	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11676.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
0117605	Annual review of genetics	Annu Rev Genet	United States	Palo Alto Ca	Annual Reviews	1967		Annual	1545-2948	0066-4197	0066-4197	eng	N	1970.0	Y	Y	IM	http://genet.annualreviews.org/	Y	1545-2948	yes					Annual Review of Genetics	1545-2948	0066-4197	https://www.annualreviews.org/loi/genet	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11677.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
8309206	Annual review of immunology	Annu Rev Immunol	United States	Palo Alto, Calif.	Annual Reviews Inc.	1983		Annual	1545-3278	0732-0582	0732-0582	eng	N	1983.0	Y	Y	IM	http://www.annualreviews.org/loi/immunol	Y	1545-3278	yes					Annual Review of Immunology	1545-3278	0732-0582	https://www.annualreviews.org/loi/immunol	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11679.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
2985151R	Annual review of medicine	Annu Rev Med	United States	Palo Alto Ca	Annual Reviews	1950		Annual	1545-326X	0066-4219	0066-4219	eng	N	1966.0	Y	Y	IM	http://arjournals.annualreviews.org/loi/med	Y	1545-326X	yes					Annual Review of Medicine	1545-326X	0066-4219	https://www.annualreviews.org/loi/med	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11688.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
0372370	Annual review of microbiology	Annu Rev Microbiol	United States	Palo Alto, CA	Annual Reviews	1947		Annual	1545-3251	0066-4227	0066-4227	eng	N	1965.0	Y	Y	IM	http://www.annualreviews.org/loi/micro	Y	1545-3251	yes					Annual Review of Microbiology	1545-3251	0066-4227	https://www.annualreviews.org/loi/micro	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11689.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
7804039	Annual review of neuroscience	Annu Rev Neurosci	United States	Palo Alto, Calif.	Annual Reviews, inc.	1978		Annual	1545-4126	0147-006X	0147-006X	eng	N	1978.0	Y	Y	IM	http://neuro.annualreviews.org/	Y	1545-4126	yes					Annual Review of Neuroscience	1545-4126	0147-006X	https://www.annualreviews.org/loi/neuro	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11690.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
8406387	Annual review of nursing research	Annu Rev Nurs Res	United States	New York	Springer Pub. Co.	1983		Annual		0739-6686	0739-6686	eng	N	1986.0	Y	Y	IM	http://connect.springerpub.com/content/sgrarnr	Y	0739-6686																																										yes
8209988	Annual review of nutrition	Annu Rev Nutr	United States	Palo Alto Ca	Annual Reviews	1981		Annual	1545-4312	0199-9885	0199-9885	eng	N	1981.0	Y	Y	IM	http://nutr.annualreviews.org/	Y	1545-4312	yes					Annual Review of Nutrition	1545-4312	0199-9885	https://www.annualreviews.org/loi/nutr	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11692.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
101275111	Annual review of pathology	Annu Rev Pathol	United States	Palo Alto, Calif.	Annual Reviews	2006		Annual	1553-4014	1553-4006	1553-4006	eng	N	2006.0	Y	Y	IM	http://www.annualreviews.org/loi/pathmechdis	Y	1553-4014	yes					Annual Review of Pathology: Mechanisms of Disease	1553-4014	1553-4006	https://www.annualreviews.org/loi/pathmechdis	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11693.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
7607088	Annual review of pharmacology and toxicology	Annu Rev Pharmacol Toxicol	United States	Palo Alto Ca	Annual Reviews	1976		Annual	1545-4304	0362-1642	0362-1642	eng	N	1976.0	Y	Y	IM	http://pharmtox.annualreviews.org/	Y	1545-4304	yes					Annual Review of Pharmacology and Toxicology	1545-4304	0362-1642	https://www.annualreviews.org/loi/pharmtox	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11694.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
15040080R	Annual review of physical chemistry	Annu Rev Phys Chem	United States	Palo Alto Ca	Annual Reviews	1950		Annual	1545-1593	0066-426X	0066-426X	eng	N	1988.0	Y	Y	IM	http://www.annualreviews.org/loi/physchem	Y	1545-1593	yes					Annual Review of Physical Chemistry	1545-1593	0066-426X	https://www.annualreviews.org/loi/physchem	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11695.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
0370600	Annual review of physiology	Annu Rev Physiol	United States	Palo Alto Ca	Annual Reviews	1939		Annual	1545-1585	0066-4278	0066-4278	eng	N	1972.0	Y	Y	IM	http://arjournals.annualreviews.org/loi/physiol	Y	1545-1585	yes					Annual Review of Physiology	1545-1585	0066-4278	https://www.annualreviews.org/loi/physiol	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11696.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
0372373	Annual review of phytopathology	Annu Rev Phytopathol	United States	Palo Alto, CA	Annual Reviews	1963		Annual	1545-2107	0066-4286	0066-4286	eng	N	2001.0	Y	Y	IM	http://www.annualreviews.org/loi/phyto	Y	1545-2107	yes					Annual Review of Phytopathology	1545-2107	0066-4286	https://www.annualreviews.org/loi/phyto	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11697.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
101140127	Annual review of plant biology	Annu Rev Plant Biol	United States	Palo Alto, Calif.	Annual Reviews Inc.	2002		Annual	1545-2123	1543-5008	1543-5008	eng	N	2002.0	Y	Y	IM	http://arjournals.annualreviews.org/loi/arplant	Y	1545-2123	yes					Annual Review of Plant Biology	1545-2123	1543-5008	https://www.annualreviews.org/loi/arplant	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11698.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
0372374	Annual review of psychology	Annu Rev Psychol	United States	Palo Alto Ca	Annual Reviews	1950		Annual	1545-2085	0066-4308	0066-4308	eng	N	1966.0	Y	Y	IM	http://psych.annualreviews.org/	Y	1545-2085	yes					Annual Review of Psychology	1545-2085	0066-4308	http://arjournals.annualreviews.org/loi/psych	91.0	us	commercial_publisher	http://www.annualreviews.org/	Annual Reviews	11700.0	https://v2.sherpa.ac.uk/id/publisher_policy/91																										yes
101660822	Annual review of vision science	Annu Rev Vis Sci	United States	Palo Alto, CA	Annual Reviews	2015		Annual	2374-4650	2374-4642	2374-4642	eng	N	2017.0	Y	Y	IM	http://www.annualreviews.org/journal/vision	Y	2374-4650																																										yes
8812090	APMIS. Supplementum	APMIS Suppl	Denmark	Copenhagen	Munksgaard	1988		Ten no. a year	1600-5503	0903-465X	0903-465X	eng	N	1988.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0463	Y	1600-5503																																										yes
0372460	Archivos argentinos de pediatría	Arch Argent Pediatr	Argentina	Buenos Aires	Sociedad Argentina de Pediatría	1930		Six no. a year	1668-3501	0325-0075	0325-0075	spa	N	1965.0	Y	Y	IM	https://www.sap.org.ar/publicaciones/archivos/numeros-anteriores.html#	Y	1668-3501																																										yes
0064757	Archivos españoles de urología	Arch Esp Urol	Spain	Madrid	Iniestares	1944		Ten no. a year	1576-8260	0004-0614	0004-0614	spa	N	1978.0	Y	N	IM		Y	1576-8260																																										yes
100889644	Archives of Iranian medicine	Arch Iran Med	Iran	Tehran	Academy of Medical Sciences of I.R. Iran	1998		Monthly,	1735-3947	1029-2977	1029-2977	eng	N	2006.0	Y	Y	IM	http://www.aimjournal.ir/Archive	Y	1735-3947																																										yes
